correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,achievement,achievment,AH CH IY V M AH N T,achievement,AH CH IY V M AH N T,"['achievement', 'appeasement', 'bereavement', 'adjournment', 'attainment', 'amazement', 'assignment', 'abatement', 'atonement', 'assessment']"
1.0,1.0,achievements,acheivements,AH CH AY V M AH N T S,achievements,AH CH IY V M AH N T S,"['achievements', 'assignments', ""assignment's"", 'alignments', 'assessments', 'attachments', 'abatements', 'allotments', 'agreements', ""agreement's""]"
1.0,1.0,achievements,acheivments,AH CH AY V M AH N T S,achievements,AH CH IY V M AH N T S,"['achievements', 'assignments', ""assignment's"", 'alignments', 'assessments', 'attachments', 'abatements', 'allotments', 'agreements', ""agreement's""]"
1.0,1.0,achievements,achievments,AH CH IY V M AH N T S,achievements,AH CH IY V M AH N T S,"['achievements', 'assignments', ""assignment's"", 'abatements', 'assessments', 'attachments', 'alignments', 'allotments', 'treatments', 'agreements', ""agreement's""]"
1.0,1.0,achieves,acheives,AH CH IY V Z,achieves,AH CH IY V Z,"['achieves', 'achieved', 'achiever', 'achieva', ""aviv's"", ""above's"", ""achoa's"", 'steeves', ""steve's"", 'steves']"
1.0,1.0,achieving,acheiving,AH CH IY V IH NG,achieving,AH CH IY V IH NG,"['achieving', 'unnerving', 'annealing', 'appeasing', 'appealing', 'grieving', 'achievers', 'adjourning', 'adjoining', 'assailing']"
1.0,1.0,acquaintance,acquaintence,AH K W EY N T AH N S,acquaintance,AH K W EY N T AH N S,"['acquaintance', 'acceptance', 'inductance', 'reluctance', 'reluctance', 'quintanar', 'acquainted', 'accountant', 'countenance', 'maintenance']"
0.0,0.0,acquaintance,acquiantence,AE K W IY AH N T EH N S,malcontent,M AE L K AH N T EH N T,"['malcontent', 'acquiescence', 'malcontents', 'quintessence', 'contentious', 'contents']"
1.0,1.0,acquaintance,aquaintance,AH K W EY N T AH N S,acquaintance,AH K W EY N T AH N S,"['acquaintance', 'acceptance', 'inductance', 'reluctance', 'reluctance', 'quintanar', 'acquainted', 'accountant', 'countenance', 'maintenance']"
0.0,1.0,acquaintance,aquiantance,AE K W IY EH N T AH N S,acquiescence,AE K W IY EH S AH N S,"['acquiescence', 'acquaintance', 'acceptance', 'quintessence', 'quaintance']"
1.0,1.0,acquaintances,acquaintences,AH K W EY N T AH N S IH Z,acquaintances,AH K W EY N T AH N S IH Z,"['acquaintances', 'acquaintanceship', 'countenances', 'quaintance', 'acquaintance']"
0.0,0.0,acquaintances,acquiantences,AE K W IY AH N T EH N S IH Z,,,[]
1.0,1.0,acquainted,aquainted,AH K W EY N T IH D,acquainted,AH K W EY N T IH D,"['acquainted', 'unwanted', 'untainted', 'unpainted', 'accented', 'affronted', 'squinting', 'undaunted', 'uncounted', 'afflicted']"
0.0,0.0,acquire,adquire,AH D K W AY R,esquire,EH S K W AY R,"['esquire', 'inquire', 'require', 'mcquire', 'enquire', 'mcguire', 'maguire', 'require', 'require', 'unclear']"
1.0,1.0,acquire,aquire,AH K W AY R,acquire,AH K W AY ER,"['acquire', 'squire', 'squier', 'equine', 'acquit', 'square', ""o'dwyer"", 'unwise', 'dewire', 'aspire']"
0.0,0.0,acquired,adquired,AE D K W AY ER D,inquired,IH N K W AY ER D,"['inquired', 'required', 'inquires', 'required', 'requires', 'hotwired', 'backfired', 'inquirer', 'enquirer', 'macworld']"
1.0,1.0,acquired,aquired,AH K W AY ER D,acquired,AH K W AY ER D,"['acquired', 'acquires', 'acquirer', 'squires', 'squiers', 'unwind', 'rewired', 'admired', 'acquaint', 'squared']"
0.0,0.0,acquires,adquires,AH D K W AY R Z,esquire's,EH S K W AY R Z,"[""esquire's"", 'requires', 'inquires', 'requires', 'inquirer', 'enquirer', 'inquiry', 'enquiry', 'required', 'unawares']"
0.0,1.0,acquiring,adquiring,AE D K W AY R IH NG,requiring,R IY K W AY R IH NG,"['requiring', 'inquiring', 'requiring', 'declaring', 'manwaring', 'expiring', 'backfiring', 'declining', 'acquiring', 'backbiting']"
1.0,1.0,acquiring,aquiring,AH K W AY R IH NG,acquiring,AH K W AY R IH NG,"['acquiring', 'acquiring', 'acquitting', 'squaring', 'aspiring', 'equaling', 'equating', 'equipping', 'unwilling', 'squealing']"
1.0,1.0,acquisition,aquisition,AE K W AH Z IH SH AH N,acquisition,AE K W AH Z IH SH AH N,"['acquisition', 'accusation', 'equitation', 'exhibition', 'accusation', 'acclimation', 'acclamation', 'activation', 'imposition', 'ammunition']"
1.0,1.0,acquitted,acquited,AH K W AY T IH D,acquitted,AH K W IH T IH D,"['acquitted', 'equated', 'excited', 'squirted', 'acquainted', 'acquitting', 'aquatic', 'aquatic', 'accreted', 'acquiring']"
1.0,1.0,acquitted,aquitted,AH K W IH T IH D,acquitted,AH K W IH T IH D,"['acquitted', 'acquitting', 'equated', 'squirted', 'acquainted', 'acquittal', 'aquatic', 'accreted', 'aquatic', 'unwitting']"
1.0,1.0,across,accross,AH K R AO S,across,AH K R AO S,"['across', 'accrues', 'aggress', 'eckroth', 'oppress', 'uproar', 'akridge', 'abroad', 'accrued', 'scrawl']"
1.0,1.0,actually,actualy,AE K CH UW AH L IY,actually,AE K CH UW AH L IY,"['actually', 'actuary', 'annually', 'virtually', 'actuator', 'acuity', 'accruals', 'acutely', 'accuracy', 'actively']"
0.0,0.0,adaptation,adaption,AH D AE P SH AH N,adoption,AH D AA P SH AH N,"['adoption', 'addiction', 'admission', 'attention', 'egyptian', 'affection', 'eruption', 'ascension', 'adoration', 'inaction']"
0.0,0.0,adaptations,adaptions,AH D AE P SH AH N Z,adoptions,AH D AA P SH AH N Z,"['adoptions', 'addictions', 'admissions', 'attentions', 'egyptians', 'affections', 'eruptions', 'eruptions', 'admissions', 'aggressions']"
1.0,1.0,address,addres,AE D R EY Z,address,AE D R EH S,"['address', 'address', 'adorees', ""adler's"", 'adlers', 'advise', 'strays', 'appraise', 'iras', 'edris']"
1.0,1.0,additionally,additinally,AH D IH T AH N AH L IY,additionally,AH D IH SH AH N AH L IY,"['additionally', 'criminally', 'irrationally', 'externally', 'instantly', 'diagonally', 'evidently', 'medicinally', 'additional', 'imminently']"
0.0,1.0,address,adres,EY D R EY Z,strays,S T R EY Z,"['strays', 'iras', 'appraise', 'edris', 'sprays', 'audris', 'forays', 'address', 'address', 'mores', 'morays']"
1.0,1.0,address,adress,AH D R EH S,address,AE D R EH S,"['address', 'address', 'aggress', 'oppress', 'edris', 'audris', 'egress', 'stress', 'advice', 'obsess']"
1.0,1.0,addressable,addresable,AH D R EH Z AH B AH L,addressable,AE D R EH S AH B AH L,"['addressable', 'agregable', 'advisable', 'admissible', 'unreadable', 'unreadable', 'approachable', 'unreachable', 'unfeasible', 'unusable']"
1.0,1.0,addressable,adresable,AH D R EH S AH B AH L,addressable,AE D R EH S AH B AH L,"['addressable', 'admissible', 'agregable', 'advisable', 'approachable', 'unreachable', 'accessible', 'appreciable', 'unreadable', 'unreadable']"
1.0,1.0,addressable,adressable,AH D R EH S AH B AH L,addressable,AE D R EH S AH B AH L,"['addressable', 'admissible', 'agregable', 'advisable', 'approachable', 'unreachable', 'accessible', 'appreciable', 'unreadable', 'unreadable']"
1.0,1.0,addressing,addresing,AH D R IY S IH NG,addressing,AE D R EH S IH NG,"['addressing', 'oppressing', 'unceasing', 'appraising', 'uprising', 'uprising', 'adhesive', 'stressing', 'obsessing', 'everything']"
1.0,1.0,addressing,adresing,AH D R IY S IH NG,addressing,AE D R EH S IH NG,"['addressing', 'oppressing', 'unceasing', 'appraising', 'uprising', 'uprising', 'adhesive', 'stressing', 'obsessing', 'everything']"
0.0,0.0,dressing,adressing,AH D R EH S IH NG,addressing,AE D R EH S IH NG,"['addressing', 'oppressing', 'stressing', 'obsessing', 'addresses', 'addresses', 'appraising', 'uprising', 'uprising', 'aggressive']"
0.0,1.0,adequate,adecuate,AE D AH K Y UW EY T,attenuate,AH T EH N Y UW EY T,"['attenuate', 'evacuate', 'evacuate', 'evaluate', 'evaluate', 'adequate', 'punctuate', 'allocated', 'pascutto', 'adequate']"
1.0,1.0,adhering,adhearing,AE D HH IY R IH NG,adhering,AH D HH IH R IH NG,"['adhering', 'admiring', 'rehearing', 'adhesive', 'endearing', 'addressing', 'rehiring', 'advising', 'admitting', 'adhesion']"
0.0,1.0,administrate,adminstrate,AE D M IH N S T R EY T,demonstrate,D EH M AH N S T R EY T,"['demonstrate', 'administers', 'demonstrates', 'demonstrator', 'magistrate', 'administrate', 'interestrate', 'administrator', 'magistrates', 'vanstraten']"
0.0,1.0,administration,adminstration,AE D M IH N S T R EY SH AH N,demonstration,D EH M AH N S T R EY SH AH N,"['demonstration', 'demonstrations', 'administration', 'administrations', ""administration's"", ""administrations'"", 'ministration', 'administrate', 'menstruation', 'ministrations']"
0.0,1.0,administrative,adminstrative,AE D M IH N S T R AH T IH V,demonstrative,D IH M AA N S T R AH T IH V,"['demonstrative', 'administrative', 'administrate', 'destructive', 'instructive']"
1.0,1.0,admissibility,admissability,AE D M IH S AH B IH L IH T IY,admissibility,AH D M IH S AH B IH L AH T IY,"['admissibility', 'advisability', 'accessibility', 'desirability', 'taxability', 'deniability', 'disability', 'instability', 'flammability', 'miscibility']"
1.0,1.0,admissible,admissable,AH D M IH S AH B AH L,admissible,AH D M IH S AH B AH L,"['admissible', 'permissible', 'advisable', 'addressable', 'adaptable', 'unlivable', 'adoptable', 'unwinnable', 'divisible', 'impassable']"
1.0,1.0,admission,addmission,AH D M IH SH AH N,admission,AH D M IH SH AH N,"['admission', 'admission', 'attrition', 'edmison', 'edmisten', 'remission', 'addiction', 'commission', 'commision', 'adoption']"
1.0,1.0,adolescent,adolecent,AE D OW L EH S AH N T,adolescent,AE D OW L EH S AH N T,"['adolescent', 'adolescent', 'adolescence', 'adolescence', 'iridescent', 'fluorescent', 'depressant', 'coalescence', 'fluorescent', 'declarant']"
1.0,1.0,adopt,addopt,AH D AA P T,adopt,AH D AA P T,"['adopt', 'adept', 'adapt', 'stopped', 'addict', 'adult', 'avant', 'ahart', 'cropped', 'dropped']"
1.0,1.0,adopted,addopted,AH D AA P T IH D,adopted,AH D AA P T AH D,"['adopted', 'adapted', 'adoptive', 'adopting', 'adopters', 'adoptees', 'addicted', 'adaptive', 'adapting', 'aborted']"
1.0,1.0,adoptive,addoptive,AH D AA P T IH V,adoptive,AH D AA P T IH V,"['adoptive', 'adaptive', 'adopting', 'addictive', 'adopted', 'adopters', 'adoptees', 'adapted', 'adapting', 'abortive']"
1.0,1.0,advertisement,advertisment,AE D V ER T IH Z M AH N T,advertisement,AE D V ER T AH Z M AH N T,"['advertisement', 'advertisement', 'advertisements', 'inadvertent']"
1.0,1.0,advertisements,advertisments,AE D V ER T IH Z M AH N T S,advertisements,AE D V ER T AY Z M AH N T S,"['advertisements', 'advertisement', 'advertisement']"
0.0,1.0,advised,adviced,AE D V AY S T,advest,AE D V EH S T,"['advest', 'advised', 'advisor', 'adviser', 'advent', 'addwest', 'amvest', 'advised', 'invest', 'addressed']"
1.0,1.0,aerial,aeriel,EH R IY AH L,aerial,EH R IY AH L,"['aerial', 'ariel', 'aerien', 'areas', ""area's"", 'orielle', 'aureole', 'oriole', 'asiel', 'arian']"
1.0,1.0,aerials,aeriels,EH R IY AH L Z,aerials,EH R IY AH L Z,"['aerials', 'aeriens', 'orioles', ""orioles'"", 'creoles', ""aircal's"", 'trials', ""trial's"", 'airedales', 'airfoils']"
0.0,0.0,effort,affort,AH F AO R T,afford,AH F AO R D,"['afford', 'abort', 'assort', 'apart', 'accord', 'acord', 'aboard', 'ahart', 'award', 'adored']"
0.0,1.0,effort,efford,EH F ER D,efird,EH F ER D,"['efird', 'effort', 'evered', 'eppard', 'offord', 'offered', 'eckard', 'eckerd', 'echard', 'emard']"
1.0,1.0,efforts,effords,EH F ER D Z,efforts,EH F ER T S,"['efforts', 'effertz', 'aphids', 'aphids', 'affirms', 'innards', 'offerers', 'evarts', 'everts', ""seward's""]"
1.0,1.0,aficionado,afficionado,AH F IY SH Y AH N AA D OW,aficionado,AH F IY SH Y AH N AA D OW,"['aficionado', 'aficionados']"
1.0,1.0,aficionados,afficionados,AH F IH SH AH N AA D OW Z,aficionados,AH F IH SH AH N AA D OW Z,"['aficionados', 'affiliations', 'aficionado', 'afflictions']"
0.0,0.0,again,agian,EY JH IY AH N,aegean,EY JH IY AH N,"['aegean', 'avian', 'alien', 'achaean', 'accion', 'evian', 'asean', 'asiain', 'agius', 'edgemon', 'edgmon']"
0.0,0.0,vagina,agina,AA JH IY N AH,adina,AA D IY N AH,"['adina', 'avina', 'avena', 'alena', 'edina', 'adine', 'anona', 'emina', 'avitia', 'alina']"
1.0,1.0,aggravate,agravate,AE G R AH V EY T,aggravate,AE G R AH V EY T,"['aggravate', 'aggregate', 'aggregate', 'activate', 'abrogate', 'aguacate', 'acrobat', 'acclimate', 'affricate', 'abdicate']"
1.0,1.0,aggregate,agregate,AE G R AH G EY T,aggregate,AE G R AH G EY T,"['aggregate', 'aggregate', 'abrogate', 'aggravate', 'aguacate', 'corrugate', 'acclimate', 'acrobat', 'affricate', 'obligate']"
1.0,1.0,aggregates,agregates,AE G R AH G EY T S,aggregates,AE G R AH G EY T S,"['aggregates', 'aggregates', 'aggravates', 'acrobats', 'affricates', 'obligates', 'abdicates', 'apricots', 'activates', 'advocates']"
1.0,1.0,aggression,agression,AH G R EH SH AH N,aggression,AH G R EH SH AH N,"['aggression', 'oppression', 'accretion', 'accession', 'obsession', 'attrition', 'abrasion', 'ignition', 'exertion', 'admission']"
1.0,1.0,aggressive,agressive,AH G R EH S IH V,aggressive,AH G R EH S IH V,"['aggressive', 'oppressive', 'abrasive', 'aggressors', 'obsessive', 'oppresses', 'oppressing', 'excessive', 'aggression', 'adhesive']"
1.0,1.0,aggressively,agressively,AH G R EH S IH V L IY,aggressively,AH G R EH S IH V L IY,"['aggressively', 'excessively', 'obsessively', 'offensively', 'affectively', 'attentively', 'aggressivity', 'relatively', 'successively', 'impressively']"
1.0,1.0,aggrieved,agrieved,AH G R IY V D,aggrieved,AH G R IY V D,"['aggrieved', 'aground', 'approved', 'agrico', 'agreeing', 'screamed', 'appraised', 'screened', 'observed', 'abridged']"
0.0,0.0,agree,agre,EY G ER,agar,EY G ER,"['agar', 'eager', 'eger', 'eagar', 'iger', 'acre', 'achor', 'aker', 'egger', 'ogre']"
1.0,1.0,agreed,agred,AH G R EH D,agreed,AH G R IY D,"['agreed', 'aggress', 'unread', 'accrued', 'afraid', 'agrees', 'egghead', 'egress', 'abroad', 'aggrieve']"
1.0,1.0,agreeing,agreing,AH G R IY IH NG,agreeing,AH G R IY IH NG,"['agreeing', 'accruing', 'wearying', 'carrying', 'carrying', 'dairying', 'ferrying', 'marrying', 'varying', 'burying']"
1.0,1.0,agreement,aggreement,AH G R IY M AH N T,agreement,AH G R IY M AH N T,"['agreement', ""everyman's"", 'adjournment', 'aggressions', 'abatement', 'amazement', 'appeasement', 'marymount', 'attainment', 'atonement']"
0.0,0.0,agriculturist,agriculturalist,AE G R AH K AH L CH ER AH L AH S T,agriculturalist,AE G R IH K AH L CH ER AH L AH S T,['agriculturalist']
1.0,1.0,airborne,airbourne,EH R B AO R N,airborne,EH R B AO R N,"['airborne', 'amborn', 'unborn', 'inborn', 'osborne', 'osborn', 'airport', 'airforce', 'air_force', 'reborn']"
0.0,1.0,airports,airporta,EH R P AO R T AH,airporter,EH R P AO R T ER,"['airporter', 'airports', ""airport's"", 'emporia', 'laporta', 'encarta', 'encarta', 'importer', 'elberta', 'esparza']"
1.0,1.0,alcohol,alchohol,AE L CH AH HH AA L,alcohol,AE L K AH HH AA L,"['alcohol', 'actual', 'alcatel', 'albashaun', 'gasohol', 'alkaline', 'alkalies', 'tannahill', 'alwaleed', 'catchacan']"
0.0,1.0,alcoholic,alcoholical,AE L K AH HH AA L IH K AH L,alcoholism,AE L K AH HH AO L IH Z AH M,"['alcoholism', 'alcoholics', 'alcoholic', 'nonalcoholic', 'non-alcoholic']"
0.0,1.0,algebraic,algebraical,AE L JH AH B R EY IH K AH L,algebraically,AE L JH AH B R EY IH K L IY,"['algebraically', 'alphabetical', 'allegorical', 'algebraic']"
1.0,1.0,algorithm,algoritm,AE L G ER IH T AH M,algorithm,AE L G ER IH DH AH M,"['algorithm', 'logarithm', 'elitism', 'albertsen', 'albertson', 'mannerism', 'thatcherism', 'algorithms', 'alpharetta', 'haggstrom', 'hagstrom']"
1.0,1.0,algorithms,algoritms,AE L G ER IH T AH M Z,algorithms,AE L G ER IH DH AH M Z,"['algorithms', 'logarithms', ""albertson's"", 'mannerisms', 'algorithm', 'aphorisms', ""alitalia's"", ""alitalia's"", 'lagerstrom', 'logarithm']"
1.0,1.0,allege,alege,AH L IY JH,allege,AH L EH JH,"['allege', 'aleve', 'aleen', 'alene', 'elise', 'aliyah', 'allays', 'allayed', 'eledge', 'elledge']"
1.0,1.0,allege,alledge,AH L EH JH,allege,AH L EH JH,"['allege', 'sledge', 'alem', 'pledge', 'fledge', 'alair', 'eledge', 'elledge', 'allays', 'allayed']"
1.0,1.0,alleged,aleged,AH L EH JH D,alleged,AH L EH JH D,"['alleged', 'pledged', 'fledged', 'ulland', 'aligned', 'adjudged', 'alija', 'dredged', 'alard', 'amend']"
1.0,1.0,alleged,alledged,AE L IH JH D,alleged,AH L EH JH D,"['alleged', 'aland', 'pledged', 'allergy', 'fledged', 'bridged', 'allard', 'olinde', 'slimmed', 'alix']"
1.0,1.0,alleges,alledges,AH L EH JH IH Z,alleges,AH L EH JH IH Z,"['alleges', 'alleging', 'pledges', ""alija's"", 'klages', 'dredges', 'allergic', ""ajaj's"", ""kluge's"", 'alleles']"
0.0,0.0,allegiance,alegience,AE L AH JH IY AH N S,plebeians,P L AH B IY AH N Z,"['plebeians', 'eloquence', 'alamitos', 'allergists', ""allergist's"", 'bloodiest', 'fluffiest', 'elements', 'allergens', 'elephants', ""elephant's"", ""elephants'""]"
1.0,1.0,allegiance,allegience,AH L IY JH AH N S,allegiance,AH L IY JH AH N S,"['allegiance', 'allergens', 'allusions', 'emergence', 'aleutians', 'elegance', 'emergence', ""gleason's"", 'treasons', 'plaisance']"
1.0,1.0,alleviate,alliviate,AH L IH V IY EY T,alleviate,AH L IY V IY EY T,"['alleviate', 'affiliate', 'officiate', ""olivia's"", 'initiate', 'glaciate', 'associate', 'affiliate', 'glaciate', 'associate']"
1.0,1.0,allophone,allopone,AE L AH P OW N,allophone,AE L AH F OW N,"['allophone', 'alamein', 'al_amein', 'aladeen', 'acetone', 'alagoas', 'adipose', 'avallone', 'alamos', 'ellemann']"
1.0,1.0,allophones,allopones,AE L AH P OW N Z,allophones,AE L AH F OW N Z,"['allophones', 'alimony', 'alamance', 'olefins', ""allison's"", 'slip-ons', 'playpens', 'allergens', 'amazons', ""amazon's""]"
0.0,0.0,lot,alot,AH L AA T,allot,AH L AA T,"['allot', 'alot', 'alight', 'alert', 'slot', 'slott', 'clot', 'clott', 'abott', 'alon']"
1.0,1.0,allotted,alotted,AH L AA T IH D,allotted,AH L AA T IH D,"['allotted', 'alloted', 'alerted', 'slotted', 'clotted', 'plotted', 'allotting', 'awaited', 'elated', 'swatted']"
0.0,1.0,illusion,alusion,AH L UW ZH AH N,allusion,AH L UW ZH AH N,"['allusion', 'illusion', 'aleutian', 'aversion', 'occasion', 'fusion', 'cloonan', 'alaron', 'gluten', 'alluded']"
1.0,1.0,almost,almsot,AA L M S AA T,almost,AO L M OW S T,"['almost', 'armpit', 'illicit', 'elicit', 'arafat', 'oleson', 'ollison', 'arment', 'ellicott', 'armandt']"
0.0,0.0,almost,alomst,AE L AH M S T,alamoud,AE L AH M UW D,"['alamoud', 'animate', 'animate', 'slumped', 'plumped', 'allocate', 'alomar', 'alamos', 'alamein', 'al_amein']"
0.0,0.0,already,alreayd,AO L R EY D,alred,AO L R IH D,"['alred', 'alread', 'alright', 'altered', 'allred', 'elrod', 'always', 'afraid', 'allright', 'allgood']"
0.0,0.0,also,alsot,AO L S AH T,allset,AO L S EH T,"['allset', 'onset', 'orsak', 'allnet', 'allsop', 'allsopp', 'alright', 'orcutt', 'offset', 'offset']"
0.0,0.0,also,aslo,AE S L OW,asko,AE S K OW,"['asko', 'esler', 'oslo', 'azarow', 'enlo', 'esco', 'isaly', 'ousley', 'owsley', 'eisler', 'eissler']"
0.0,0.0,although,altho,AE L TH OW,alto,AE L T OW,"['alto', 'albo', 'alco', 'alpo', 'elmo', 'elbow', 'elco', 'elko', 'elio', 'ortho']"
0.0,0.0,although,althought,AO L TH AO T,allset,AO L S EH T,"['allset', 'alright', 'allnet', 'methought', 'rethought', 'alltop', 'allsop', 'allsopp', 'allcock', 'allright']"
0.0,0.0,although,altough,AO L T AH F,alton,AO L T AH N,"['alton', 'allton', 'alltop', 'altos', 'alters', 'altars', 'alltel', 'altered', 'orten', 'orton']"
0.0,0.0,always,alwasy,AO L W AH S IY,allwaste,AO L W EY S T,"['allwaste', 'almasy', 'albany', 'bluesy', 'argosy', 'already', 'elsasser', 'almighty', 'alrighty', 'almost']"
0.0,0.0,always,alwyas,AE L W AY AH S,allergists,AE L ER JH AH S,"['allergists', ""allergist's"", ""alcoa's"", 'alewives', 'acquiesce', 'elbrus', ""alice's"", 'alices', 'aqueous', 'impious']"
0.0,0.0,armature,amature,AE M AH CH UH R,amateurs,AE M AH CH ER Z,"['amateurs', 'amador', 'immanuel', 'orasure', 'reassure', 'amatil', 'impure', 'avatar', 'amason', 'amabelle']"
1.0,1.0,amend,ammend,AH M EH N D,amend,AH M EH N D,"['amend', 'abend', 'attend', 'offend', 'append', 'ascend', 'emond', 'aymond', 'almond', 'emens']"
0.0,0.0,amendment,admendment,AH D M EH N D M AH N T,advancement,AH D V AE N S M AH N T,"['advancement', 'commandment', 'commencement', 'impoundment', 'impediment', 'underpayment', 'adornment', 'endorsement', 'commandments', 'dependent']"
