correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
0.0,1.0,addressing,adresing,AH D R IY S IH NG,diesing,D IY S IH NG,"['addressing', 'dressing', 'greasing', 'dreaming', 'oppressing', 'unceasing', 'adoring', 'releasing', 'adhesive', 'agreeing']"
0.0,1.0,dressing,adressing,AH D R EH S IH NG,addressing,AE D R EH S IH NG,"['addressing', 'oppressing', 'redressing', 'assessing', 'dressing', 'stressing', 'obsessing', 'dreading', 'addressed', 'dresses']"
1.0,1.0,adequate,adecuate,AE D AH K Y UW EY T,adequate,AE D AH K W EY T,"['adequate', 'actuator']"
1.0,1.0,adhering,adhearing,AE D HH IY R IH NG,adhering,AH D HH IH R IH NG,"['adhering', 'rehearing', 'admiring', 'adhesive', 'addressing', 'endearing', 'hearing']"
1.0,1.0,administrate,adminstrate,AE D M IH N S T R EY T,administrate,AE D M IH N IH S T R EY T,"['administrate', 'demonstrate']"
1.0,1.0,administration,adminstration,AE D M IH N S T R EY SH AH N,administration,AE D M IH N IH S T R EY SH AH N,"['administration', 'administrations', 'demonstration']"
0.0,0.0,administrative,adminstrative,AE D M IH N S T R AH T IH V,demonstrative,D IH M AA N S T R AH T IH V,['demonstrative']
1.0,1.0,admissibility,admissability,AE D M IH S AH B IH L IH T IY,admissibility,AH D M IH S AH B IH L AH T IY,"['admissibility', 'disability']"
1.0,1.0,admissible,admissable,AH D M IH S AH B AH L,admissible,AH D M IH S AH B AH L,"['admissible', 'immiscible', 'permissible', 'inadmissible', 'miscible']"
1.0,1.0,admission,addmission,AH D M IH SH AH N,admission,AH D M IH SH AH N,"['admission', 'admission', 'edition', 'addition', 'admissions', 'remission', 'attrition', 'emission', 'omission', 'permission']"
1.0,1.0,adolescent,adolecent,AE D OW L EH S AH N T,adolescent,AE D OW L EH S AH N T,"['adolescent', 'adolescent', 'adolescence', 'adolescents', 'adolescence', 'adolescents']"
1.0,1.0,adopt,addopt,AH D AA P T,adopt,AH D AA P T,"['adopt', 'adept', 'adapt', 'dropped', 'adapter', 'adaptor', 'topped', 'docked', 'adopts', 'adoptee']"
1.0,1.0,adopted,addopted,AH D AA P T IH D,adopted,AH D AA P T AH D,"['adopted', 'adapted', 'adoptive', 'adopting', 'adopters', 'addicted', 'adopts', 'darted', 'adopter', 'adoptee']"
1.0,1.0,adoptive,addoptive,AH D AA P T IH V,adoptive,AH D AA P T IH V,"['adoptive', 'adaptive', 'adopting', 'addictive', 'adopted', 'adopters', 'adopter', 'adopts', 'adoptee', 'adapted']"
1.0,1.0,advertisement,advertisment,AE D V ER T IH Z M AH N T,advertisement,AE D V ER T AH Z M AH N T,"['advertisement', 'advertisement', 'advertisements']"
1.0,1.0,advertisements,advertisments,AE D V ER T IH Z M AH N T S,advertisements,AE D V ER T AY Z M AH N T S,"['advertisements', 'advertisement', 'advertisement']"
0.0,1.0,advised,adviced,AE D V AY S T,advest,AE D V EH S T,"['advised', 'advisor', 'adviser', 'advice', 'advent', 'advise', 'advice', 'adverse', 'adverse', 'adverse']"
1.0,1.0,aerial,aeriel,EH R IY AH L,aerial,EH R IY AH L,"['aerial', 'ariel', 'areas', 'ethel', 'ethyl', 'aureole', 'oriole', 'arian', 'area', 'burial']"
1.0,1.0,aerials,aeriels,EH R IY AH L Z,aerials,EH R IY AH L Z,"['aerials', 'eccles', 'orioles', 'areas', 'aerial', 'ariel', 'burials', 'creoles', 'serials', 'cereals']"
0.0,0.0,effort,affort,AH F AO R T,afford,AH F AO R D,"['afford', 'abort', 'assort', 'fought', 'apart', 'fart', 'reform', 'afoot', 'ford', 'accord']"
0.0,1.0,effort,efford,EH F ER D,efird,EH F ER D,"['effort', 'offered', 'entered', 'referred', 'referred', 'record', 'egged', 'aphid', 'aired', 'erred']"
1.0,1.0,efforts,effords,EH F ER D Z,efforts,EH F ER T S,"['efforts', 'records', 'aphids', 'ends', 'aphids', 'referees', 'refers', 'refers', 'reefers', 'roofers']"
1.0,1.0,aficionado,afficionado,AH F IY SH Y AH N AA D OW,aficionado,AH F IY SH Y AH N AA D OW,['aficionado']
1.0,1.0,aficionados,afficionados,AH F IH SH AH N AA D OW Z,aficionados,AH F IH SH AH N AA D OW Z,['aficionados']
0.0,0.0,again,agian,EY JH IY AH N,aegean,EY JH IY AH N,"['aegean', 'avian', 'alien', 'adrian', 'achaean', 'evian', 'odeon', 'eighteen', 'eighteen', 'arian']"
0.0,0.0,vagina,agina,AA JH IY N AH,adina,AA D IY N AH,"['regina', 'gina', 'jena', 'amin', 'athena', 'alana', 'alisha', 'rowena', 'marina', 'rabin']"
1.0,1.0,aggravate,agravate,AE G R AH V EY T,aggravate,AE G R AH V EY T,"['aggravate', 'aggregate', 'aggravates', 'aggregate', 'activate', 'abrogate', 'aggregates', 'salivate', 'renovate', 'aggravated']"
1.0,1.0,aggregate,agregate,AE G R AH G EY T,aggregate,AE G R AH G EY T,"['aggregate', 'aggregate', 'abrogate', 'aggravate', 'aggregates', 'segregate', 'irrigate', 'aggregates', 'arrogate', 'aggravates']"
1.0,1.0,aggregates,agregates,AE G R AH G EY T S,aggregates,AE G R AH G EY T S,"['aggregates', 'aggregates', 'aggravates', 'aggregate', 'aggregated', 'aggregate', 'abrogate', 'aggravate', 'navigates']"
1.0,1.0,aggression,agression,AH G R EH SH AH N,aggression,AH G R EH SH AH N,"['aggression', 'oppression', 'accretion', 'accession', 'regression', 'aggressions', 'grecian', 'gretchen', 'agrarian', 'gresham']"
1.0,1.0,aggressive,agressive,AH G R EH S IH V,aggressive,AH G R EH S IH V,"['aggressive', 'oppressive', 'abrasive', 'regressive', 'aggressors', 'obsessive', 'aggressor', 'oppresses', 'oppressing', 'restive']"
1.0,1.0,aggressively,agressively,AH G R EH S IH V L IY,aggressively,AH G R EH S IH V L IY,"['aggressively', 'offensively', 'aggressive']"
1.0,1.0,aggrieved,agrieved,AH G R IY V D,aggrieved,AH G R IY V D,"['aggrieved', 'achieved', 'agreed', 'grieved', 'greaves', 'grieves', 'griever', 'aground', 'approved', 'agreeing']"
0.0,0.0,agree,agre,EY G ER,agar,EY G ER,"['agar', 'eager', 'eger', 'acre', 'egger', 'ogre', 'auger', 'augur', 'aver', 'amer']"
1.0,1.0,agreed,agred,AH G R EH D,agreed,AH G R IY D,"['agreed', 'unread', 'regret', 'abed', 'aggressor', 'grad', 'again', 'ahead', 'grade', 'grid']"
1.0,1.0,agreeing,agreing,AH G R IY IH NG,agreeing,AH G R IY IH NG,"['agreeing', 'greying', 'growing', 'accruing', 'freeing', 'agrees', 'agreed', 'wearying', 'carrying', 'carrying']"
1.0,1.0,agreement,aggreement,AH G R IY M AH N T,agreement,AH G R IY M AH N T,"['agreement', 'agreements', 'agrarian', 'garment', 'appeasement', 'achievement', 'vehement']"
0.0,0.0,agriculturist,agriculturalist,AE G R AH K AH L CH ER AH L AH S T,agriculturalist,AE G R IH K AH L CH ER AH L AH S T,[]
1.0,1.0,airborne,airbourne,EH R B AO R N,airborne,EH R B AO R N,"['airborne', 'unborn', 'inborn', 'osborne', 'osborn', 'airport', 'dearborn', 'reborn', 'seaborne', 'newborn']"
0.0,1.0,airports,airporta,EH R P AO R T AH,airporter,EH R P AO R T ER,"['airports', 'airport', 'reporter', 'report', 'report', 'reports', 'reports', 'puerto']"
1.0,1.0,alcohol,alchohol,AE L CH AH HH AA L,alcohol,AE L K AH HH AA L,['alcohol']
0.0,1.0,alcoholic,alcoholical,AE L K AH HH AA L IH K AH L,alcoholics,AE L K AH HH AA L IH K S,"['alcoholics', 'alcoholic']"
0.0,1.0,algebraic,algebraical,AE L JH AH B R EY IH K AH L,algebraically,AE L JH AH B R EY IH K L IY,"['algebraically', 'algebraic']"
1.0,1.0,algorithm,algoritm,AE L G ER IH T AH M,algorithm,AE L G ER IH DH AH M,"['algorithm', 'algorithms', 'logarithm']"
1.0,1.0,algorithms,algoritms,AE L G ER IH T AH M Z,algorithms,AE L G ER IH DH AH M Z,"['algorithms', 'algorithm', 'logarithms']"
1.0,1.0,allege,alege,AH L IY JH,allege,AH L EH JH,"['allege', 'elise', 'aliyah', 'leach', 'leech', 'allays', 'allayed', 'ledge', 'elaine', 'liege']"
1.0,1.0,allege,alledge,AH L EH JH,allege,AH L EH JH,"['allege', 'sledge', 'pledge', 'fledge', 'ledger', 'leger', 'pledger', 'allays', 'loge', 'alleged']"
1.0,1.0,alleged,aleged,AH L EH JH D,alleged,AH L EH JH D,"['alleged', 'pledged', 'fledged', 'allege', 'lodged', 'alleges', 'aligned', 'legged', 'adjudged', 'wedged']"
0.0,1.0,alleged,alledged,AE L IH JH D,averaged,AE V R IH JH D,"['averaged', 'ravaged', 'alleged', 'pledged', 'allergy', 'fledged', 'average', 'average', 'ravage', 'alger']"
1.0,1.0,alleges,alledges,AH L EH JH IH Z,alleges,AH L EH JH IH Z,"['alleges', 'alleging', 'pledges', 'ledgers', 'loges', 'ledges', 'lodges', 'alleged', 'wedges', 'dredges']"
0.0,0.0,allegiance,alegience,AE L AH JH IY AH N S,dalliance,D AE L IY AH N S,['dalliance']
1.0,1.0,allegiance,allegience,AH L IY JH AH N S,allegiance,AH L IY JH AH N S,"['allegiance', 'legions', 'collegians', 'legionnaire', 'legion', 'alliance', 'emergence', 'allowance', 'regents', 'reagents']"
1.0,1.0,alleviate,alliviate,AH L IH V IY EY T,alleviate,AH L IY V IY EY T,"['alleviate', 'affiliate', 'officiate', 'olivier', 'alleviates', 'bolivia']"
1.0,1.0,allophone,allopone,AE L AH P OW N,allophone,AE L AH F OW N,"['allophone', 'alpine', 'alamein', 'acetone', 'alagoas', 'adipose', 'allophones', 'alpo', 'allison', 'alison', 'allyson']"
1.0,1.0,allophones,allopones,AE L AH P OW N Z,allophones,AE L AH F OW N Z,"['allophones', 'alimony', 'allophone', 'allergens', 'alagoas']"
0.0,1.0,lot,alot,AH L AA T,allot,AH L AA T,"['allot', 'alight', 'alert', 'slot', 'clot', 'plot', 'blot', 'lot', 'alarm', 'apart']"
1.0,1.0,allotted,alotted,AH L AA T IH D,allotted,AH L AA T IH D,"['allotted', 'alerted', 'slotted', 'clotted', 'plotted', 'allotting', 'awaited', 'rotted', 'elated', 'lighted']"
0.0,1.0,illusion,alusion,AH L UW ZH AH N,allusion,AH L UW ZH AH N,"['allusion', 'illusion', 'aleutian', 'lucian', 'occlusion', 'collusion', 'allusions', 'lesion', 'lupin', 'lumen']"
1.0,1.0,almost,almsot,AA L M S AA T,almost,AO L M OW S T,"['almost', 'comsat', 'ocelot']"
0.0,0.0,almost,alomst,AE L AH M S T,alamoud,AE L AH M UW D,"['animist', 'animate', 'animate', 'slumped', 'plumped', 'allocate', 'alamein', 'plummet', 'animists', 'alums']"
0.0,0.0,already,alreayd,AO L R EY D,alred,AO L R IH D,"['allayed', 'played', 'alright', 'blade', 'flayed', 'glade', 'altered', 'always', 'afraid', 'laid', 'lade']"
0.0,1.0,also,alsot,AO L S AH T,allset,AO L S EH T,"['onset', 'illicit', 'alright', 'offset', 'offset', 'also', 'orbit', 'olcott', 'orson', 'olson', 'olsen']"
0.0,0.0,also,aslo,AE S L OW,asko,AE S K OW,"['oslo', 'slow', 'sloe', 'aloe', 'afro', 'attlee', 'ashley', 'aster', 'astor', 'adler']"
0.0,1.0,although,altho,AE L TH OW,alto,AE L T OW,"['alto', 'alpo', 'aloe', 'althea', 'elmo', 'elbow', 'although', 'alpha', 'altai', 'alamo']"
0.0,0.0,although,althought,AO L TH AO T,allport,AO L P AO R T,"['alright', 'methought', 'rethought', 'forethought', 'altered', 'slaughter', 'altos', 'alters', 'altars', 'alton']"
0.0,0.0,although,altough,AO L T AH F,alton,AO L T AH N,"['alton', 'altos', 'alters', 'altars', 'altered', 'alter', 'altar', 'bluffer', 'elton', 'austin']"
0.0,1.0,always,alwasy,AO L W AH S IY,allwaste,AO L W EY S T,"['albany', 'bluesy', 'always', 'policy', 'fallacy', 'lunacy', 'jealousy', 'legacy']"
0.0,0.0,always,alwyas,AE L W AY AH S,alwine,AE L W AY N,"['allergists', 'elias', 'alex', 'anschluss']"
0.0,0.0,armature,amature,AE M AH CH UH R,amateur,AE M AH CH ER,"['amateur', 'mature', 'amateurs', 'manure', 'matures']"
1.0,1.0,amend,ammend,AH M EH N D,amend,AH M EH N D,"['amend', 'attend', 'offend', 'append', 'ascend', 'offender', 'manned', 'meant', 'amanda', 'almond']"
1.0,1.0,amendment,admendment,AH D M EH N D M AH N T,amendment,AH M EH N D M AH N T,"['amendment', 'amendments', 'commandment', 'commencement']"
1.0,1.0,amendment,amendmant,AH M EH N D M AH N T,amendment,AH M EH N D M AH N T,"['amendment', 'amendments', 'commandment', 'attendant', 'commencement', 'ascendant', 'wonderment']"
1.0,1.0,amendment,ammendment,AH M EH N D M AH N T,amendment,AH M EH N D M AH N T,"['amendment', 'amendments', 'commandment', 'attendant', 'commencement', 'ascendant', 'wonderment']"
1.0,1.0,among,amoung,AH M AW NG,among,AH M AH NG,"['among', 'mowing', 'ming', 'allowing', 'aiming', 'mouth', 'hmong', 'mong', 'mouse', 'maui']"
1.0,1.0,annual,anual,AE N Y UW AH L,annual,AE N Y UW AH L,"['annual', 'manual', 'annually', 'annular', 'annabelle', 'animal', 'anibal', 'anvil', 'fuel', 'renewal']"
1.0,1.0,analogous,analagous,AH N AE L AH G AH S,analogous,AH N AE L AH G AH S,['analogous']
0.0,1.0,analogous,analogeous,AH N AE L AH JH IH S,analogies,AH N AE L AH JH IY Z,"['analogies', 'analogous', 'analogy', 'annapolis']"
1.0,1.0,analytic,analitic,AE N AH L IH T IH K,analytic,AE N AH L IH T IH K,"['analytic', 'analyst', 'catalytic', 'anabolic', 'analysts', 'analytical', 'analytically']"
0.0,1.0,and,anbd,AE N B D,anode,AE N OW D,"['anode', 'answered', 'and', 'amber', 'entered', 'akbar', 'answer', 'rance', 'ranch', 'annulled']"
1.0,1.0,androgynous,androgenous,AE N D R AO JH AH N AH S,androgynous,AE N D R AO JH AH N AH S,"['androgynous', 'androgyny']"
1.0,1.0,androgyny,androgeny,AE N D R AA JH AH N IY,androgyny,AE N D R AO JH AH N IY,['androgyny']
1.0,1.0,annihilation,anihilation,AH N AY AH L EY SH AH N,annihilation,AH N AY AH L EY SH AH N,"['annihilation', 'violation', 'insulation', 'inhalation', 'isolation']"
1.0,1.0,announced,anounced,AH N AW N S T,announced,AH N AW N S T,"['announced', 'announcer', 'renounced', 'announcers', 'renounce', 'announce', 'pounced', 'bounced', 'announces', 'denounced']"
0.0,1.0,annulled,annuled,AE N Y UW L D,annual,AE N Y UW AH L,"['annual', 'annular', 'unused', 'annually', 'annulled', 'manual', 'samuel', 'daniel', 'danielle', 'danube']"
1.0,1.0,anoint,annoint,AH N OY N T,anoint,AH N OY N T,"['anoint', 'appoint', 'point', 'unearned', 'annoyance', 'joint', 'amount', 'unknowns', 'annoying', 'adjoins']"
1.0,1.0,anointed,annointed,AH N OY N T IH D,anointed,AH N OY N T IH D,"['anointed', 'appointed', 'appointed', 'pointed', 'jointed', 'amounted', 'appointive', 'appointing', 'accounted', 'undoubted']"
1.0,0.0,anointing,annointing,AH N OY N T IH NG,anointing,AH N OY N T IH NG,"['appointing', 'anointed', 'pointing', 'unending', 'amounting', 'announcing', 'accounting', 'unseating', 'unwitting', 'appointed']"
1.0,0.0,anoints,annoints,AH N OY N T S,anoints,AH N OY N T S,"['appoints', 'annoyance', 'anoint', 'points', 'anointed', 'nantes', 'joints', 'announcer', 'amounts', 'appointee', 'appointee']"
1.0,1.0,anomalies,anomolies,AH N AA M AH L IY Z,anomalies,AH N AA M AH L IY Z,"['anomalies', 'anomalous', 'anomaly', 'nominees', 'monopolies']"
1.0,1.0,anomalous,anomolous,AH N AA M AH L AH S,anomalous,AH N AA M AH L AH S,"['anomalous', 'anomalies', 'anonymous', 'anomaly', 'accomplice']"
1.0,1.0,anomaly,anomoly,AH N AA M AH L IY,anomaly,AH N AA M AH L IY,"['anomaly', 'anomalies', 'normally', 'nominee', 'anemone', 'anomalous', 'homily', 'uneasily', 'monopoly', 'unseemly']"
1.0,1.0,anonymity,anonimity,AE N AH N IH M IH T IY,anonymity,AE N AH N IH M IH T IY,"['anonymity', 'unanimity']"
0.0,1.0,anything,anytying,EH N IY T IY IH NG,emptying,EH M P T IY IH NG,"['emptying', 'endearing', 'entering', 'emptying', 'anything', 'enacting', 'enticing']"
1.0,1.0,anywhere,anyhwere,EH N IY W EH R,anywhere,EH N IY W EH R,"['anywhere', 'anyway', 'everywhere', 'unaware', 'anywhere', 'anyways', 'anyone', 'anyone', 'anymore', 'elsewhere']"
1.0,1.0,apart,appart,AH P AA R T,apart,AH P AA R T,"['apart', 'pot', 'abort', 'uproar', 'port', 'porte', 'spot', 'allot', 'upon', 'assort']"
1.0,1.0,apartment,appartment,AH P AA R T M AH N T,apartment,AH P AA R T M AH N T,"['apartment', 'allotment', 'assortment', 'apartments', 'parchment', 'department', 'appointment', 'deportment', 'compartment', 'parmentier']"
1.0,1.0,apartments,appartments,AH P AA R T M AH N T S,apartments,AH P AA R T M AH N T S,"['apartments', 'allotments', 'apartment', 'departments', 'appointments', 'department', 'compartments']"
1.0,0.0,apologetics,apolegetics,AH P AA L AH JH EH T IH K S,apologetics,AH P AA L AH JH EH T IH K S,"['apologetic', 'apologetically']"
1.0,1.0,apologies,appologies,AH P AA L AH JH IY Z,apologies,AH P AA L AH JH IY Z,"['apologies', 'apologize', 'apologise', 'apology', 'policies', 'analogies', 'prodigies', 'apologized', 'apologised', 'pathologies']"
1.0,1.0,apology,appology,AH P AA L AH JH IY,apology,AH P AA L AH JH IY,"['apology', 'ecology', 'apologies', 'ecology', 'ethology', 'polity', 'otology', 'policy', 'analogy', 'zoology']"
1.0,1.0,appealing,appealling,AH P IY L IH NG,appealing,AH P IY L IH NG,"['appealing', 'appalling', 'annealing', 'appeasing', 'repelling', 'rappelling', 'repealing', 'assailing', 'peering', 'keeling']"
1.0,1.0,apparent,aparent,AH P EH R AH N T,apparent,AH P EH R AH N T,"['apparent', 'upfront', 'aberrant', 'parent', 'appearance', 'opponent', 'pennant', 'peasant', 'oppression', 'present']"
0.0,0.0,apparent,apparant,AE P ER AH N T,afferent,AE F ER AH N T,"['afferent', 'operant', 'efferent', 'arrant', 'affiant', 'aspirant', 'absent', 'punt', 'urgent', 'rampant']"
1.0,1.0,appearance,appearence,AH P IH R AH N S,appearance,AH P IH R AH N S,"['appearance', 'pittance', 'apparent', 'assurance', 'appliance', 'upfront', 'clearance', 'aspirants', 'adherence', 'parlance']"
1.0,1.0,appearances,appearences,AH P IH R AH N S AH Z,appearances,AH P IH R AH N S AH Z,"['appearances', 'provinces', 'differences', 'appearance']"
1.0,1.0,application,aplication,AE P L AH K EY SH AH N,application,AE P L AH K EY SH AH N,"['application', 'applications', 'allocation', 'approbation', 'implication', 'acclimation', 'acclamation', 'collocation', 'allegation', 'reallocation']"
1.0,1.0,appreciate,apprieciate,AH P R IY S IY EY T,appreciate,AH P R IY SH IY EY T,"['appreciate', 'abbreviate', 'appreciates']"
1.0,1.0,approaches,approachs,AH P R OW CH IH Z,approaches,AH P R OW CH IH Z,"['approaches', 'approaching', 'opposes', 'broaches', 'preaches', 'oppresses', 'approached', 'appraises', 'porches', 'approach']"
0.0,1.0,appropriate,appropiate,AH P R OW P IY EY T,appropriator,AH P R OW P R IY EY T ER,"['appropriate', 'appropriate', 'appreciate', 'appropriates', 'procreate']"
1.0,1.0,approximately,approximitely,AH P R AA K S AH M AH T L IY,approximately,AH P R AA K S AH M AH T L IY,"['approximately', 'approximates', 'approximate']"
1.0,1.0,approximately,aproximately,AH P R AA K S AH M AH T L IY,approximately,AH P R AA K S AH M AH T L IY,"['approximately', 'approximates', 'approximate']"
1.0,1.0,upon,apon,EY P AA N,upon,AH P AA N,"['upon', 'avon', 'spawn', 'spahn', 'apron', 'aileron', 'radon', 'spawn', 'econ', 'icon', 'ikon', 'icahn']"
1.0,1.0,arbitrarily,arbitarily,AA R B IH T EH R AH L IY,arbitrarily,AA R B IH T R EH R AH L IY,"['arbitrarily', 'arbitrary']"
1.0,1.0,arbitrary,arbitary,AA R B AH T EH R IY,arbitrary,AA R B IH T R EH R IY,"['arbitrary', 'arbitrary', 'arbitrate', 'arbitron', 'arbitron', 'cometary', 'monetary', 'solitary']"
0.0,0.0,archeologist,archeaologist,AA R K IY AA L AH JH IH S T,archaeologist,AA R K IY AA L AH JH IH S T,"['archaeologist', 'archaeologists', 'cardiologist', 'oncologist', 'radiologist']"
0.0,0.0,archeologists,archeaologists,AA R K IY AA L AH JH IH S T S,archaeologists,AA R K IY AA L AH JH IH S T S,"['archaeologists', 'archaeologist', 'cardiologists', 'oncologists', 'radiologists']"
0.0,0.0,archeology,archaoelogy,AA R K AH R EH L AH JH IY,,,[]
0.0,0.0,archeology,archaology,AA R K AH AA L AH JH IY,archaeology,AA R K IY AA L AH JH IY,"['archaeology', 'oncology', 'doxology', 'chronology', 'graphology']"
1.0,1.0,archetype,archtype,AA R K T AY P,archetype,AA R K IH T AY P,"['archetype', 'arctic', 'arkwright', 'archetypes', 'archive', 'markup', 'archives', 'archetypal']"
1.0,1.0,archetypes,archtypes,AA R CH T AY P S,archetypes,AA R K IH T AY P S,['archetypes']
1.0,1.0,architect,archetect,AA R K IH T EH K T,architect,AA R K AH T EH K T,"['architect', 'architects']"
1.0,1.0,architects,archetects,AA R K IH T EH K T S,architects,AA R K AH T EH K T S,"['architects', 'architect']"
1.0,1.0,architectural,archetectural,AA R K IH T EH K CH ER AH L,architectural,AA R K AH T EH K CH ER AH L,"['architectural', 'architecturally', 'architecturally']"
1.0,1.0,architecturally,archetecturally,AA R K IH T EH K CH ER AH L IY,architecturally,AA R K IH T EH K CH ER AH L IY,"['architecturally', 'architecturally', 'architectural']"
1.0,1.0,architecture,archetecture,AA R K IH T EH K CH ER,architecture,AA R K AH T EH K CH ER,"['architecture', 'architectures']"
1.0,1.0,arrangement,arangement,ER EY N JH M AH N T,arrangement,ER EY N JH M AH N T,"['arrangement', 'arrangements', 'arraignment', 'rearrangement', 'arraignments']"
1.0,1.0,erected,erested,IH R EH S T IH D,erected,IH R EH K T IH D,"['erected', 'crested', 'breasted', 'arrested', 'nested', 'tested', 'bested', 'guested', 'vested', 'chested']"
1.0,1.0,article,artical,AA R T IH K AH L,article,AA R T IH K AH L,"['article', 'article', 'optical', 'stickle', 'arterial', 'articles', 'particle', 'artful', 'vertical', 'critical']"
1.0,1.0,article,articel,AA R T AH S AH L,article,AA R T AH K AH L,"['article', 'artisan', 'article', 'artful', 'artist', 'arsenal', 'articles', 'particle', 'artifice', 'russell', 'russel', 'rustle']"
